primary_category,secondary_category,review_year,review_month,avg_rating,total_reviews,avg_price,pct_recommended
Skincare,Sunscreen,2022,1,3.76,283,36.48,0.68
Skincare,Sunscreen,2022,2,4.46,716,37.5,0.87
Skincare,Sunscreen,2022,3,4.23,1858,36.6,0.8
Skincare,Sunscreen,2022,4,4.2,2007,39.39,0.82
Skincare,Sunscreen,2022,5,4.25,2090,40.44,0.83
Skincare,Sunscreen,2022,6,4.13,1770,40.61,0.79
Skincare,Sunscreen,2022,7,4.14,1248,35.48,0.79
Skincare,Sunscreen,2022,8,4.23,1576,41.83,0.82
Skincare,Sunscreen,2022,9,4.15,1173,46.85,0.8
Skincare,Sunscreen,2022,10,4.4,669,56.16,0.87
Skincare,Sunscreen,2022,11,4.03,238,46.44,0.74
Skincare,Sunscreen,2022,12,3.84,145,40.52,0.73
Skincare,Sunscreen,2023,1,3.66,271,35.34,0.65
Skincare,Sunscreen,2023,2,3.7,452,37.51,0.66
Skincare,Sunscreen,2023,3,4.48,1648,36.32,0.89
Skincare,Treatments,2008,8,4.0,2,65.0,
Skincare,Treatments,2008,9,4.17,87,62.28,
Skincare,Treatments,2008,10,3.78,23,63.3,
Skincare,Treatments,2008,11,4.55,29,56.21,
Skincare,Treatments,2008,12,4.38,42,58.05,
Skincare,Treatments,2009,1,4.07,42,51.67,
Skincare,Treatments,2009,2,3.83,41,54.54,
Skincare,Treatments,2009,3,4.15,71,54.68,
Skincare,Treatments,2009,4,4.21,68,53.12,
Skincare,Treatments,2009,5,4.14,99,52.99,
Skincare,Treatments,2009,6,4.16,73,48.44,
Skincare,Treatments,2009,7,4.26,54,45.89,
Skincare,Treatments,2009,8,4.12,74,49.49,
Skincare,Treatments,2009,9,4.18,57,54.74,
Skincare,Treatments,2009,10,4.0,49,56.9,
Skincare,Treatments,2009,11,4.26,46,53.09,
Skincare,Treatments,2009,12,4.36,50,48.96,
Skincare,Treatments,2010,1,4.42,64,49.66,
Skincare,Treatments,2010,2,4.25,53,56.55,
Skincare,Treatments,2010,3,4.36,80,53.1,
Skincare,Treatments,2010,4,4.25,95,49.46,
Skincare,Treatments,2010,5,4.19,102,50.46,
Skincare,Treatments,2010,6,4.41,92,46.02,
Skincare,Treatments,2010,7,4.18,116,50.05,
Skincare,Treatments,2010,8,4.28,102,49.13,
Skincare,Treatments,2010,9,4.33,67,50.69,
Skincare,Treatments,2010,10,4.11,126,51.29,
Skincare,Treatments,2010,11,4.22,121,50.75,
Skincare,Treatments,2010,12,4.15,137,55.01,
Skincare,Treatments,2011,1,4.29,134,45.23,
Skincare,Treatments,2011,2,4.1,124,49.34,
Skincare,Treatments,2011,3,4.24,127,47.43,
Skincare,Treatments,2011,4,4.23,175,51.46,
Skincare,Treatments,2011,5,4.11,196,54.07,
Skincare,Treatments,2011,6,4.13,142,48.51,
Skincare,Treatments,2011,7,4.36,132,46.9,
Skincare,Treatments,2011,8,4.1,126,47.62,
Skincare,Treatments,2011,9,4.42,55,47.73,
Skincare,Treatments,2011,10,4.32,101,48.64,
Skincare,Treatments,2011,11,4.26,127,49.87,
Skincare,Treatments,2011,12,4.35,135,50.25,
Skincare,Treatments,2012,1,4.26,148,51.78,
Skincare,Treatments,2012,2,4.12,129,51.52,
Skincare,Treatments,2012,3,4.28,127,49.09,
Skincare,Treatments,2012,4,4.09,56,59.41,
Skincare,Treatments,2012,5,4.13,76,56.05,
Skincare,Treatments,2012,6,4.04,78,55.99,
Skincare,Treatments,2012,7,4.37,108,57.18,
Skincare,Treatments,2012,8,4.3,117,52.85,
Skincare,Treatments,2012,9,4.01,90,50.88,
Skincare,Treatments,2012,10,4.31,94,57.9,
Skincare,Treatments,2012,11,4.05,112,50.37,
Skincare,Treatments,2012,12,4.37,128,53.84,
Skincare,Treatments,2013,1,4.38,155,51.94,
Skincare,Treatments,2013,2,4.32,154,52.4,
Skincare,Treatments,2013,3,4.16,174,50.9,
Skincare,Treatments,2013,4,4.28,173,56.91,
Skincare,Treatments,2013,5,4.38,159,56.3,
Skincare,Treatments,2013,6,4.41,141,56.61,
Skincare,Treatments,2013,7,4.39,147,54.18,
Skincare,Treatments,2013,8,4.12,190,60.71,
Skincare,Treatments,2013,9,4.31,165,57.65,
Skincare,Treatments,2013,10,4.43,213,62.7,
Skincare,Treatments,2013,11,4.34,183,61.53,
Skincare,Treatments,2013,12,4.31,169,61.69,
Skincare,Treatments,2014,1,4.28,203,64.31,
Skincare,Treatments,2014,2,4.12,259,71.16,
Skincare,Treatments,2014,3,4.24,276,64.53,
Skincare,Treatments,2014,4,4.27,330,59.56,
Skincare,Treatments,2014,5,4.35,262,61.27,
Skincare,Treatments,2014,6,4.11,225,66.48,
Skincare,Treatments,2014,7,4.27,225,62.16,
Skincare,Treatments,2014,8,4.16,204,56.75,
Skincare,Treatments,2014,9,4.21,183,58.35,
Skincare,Treatments,2014,10,3.99,176,60.18,
Skincare,Treatments,2014,11,4.4,207,58.2,
Skincare,Treatments,2014,12,4.14,270,63.26,
Skincare,Treatments,2015,1,4.12,361,69.27,
Skincare,Treatments,2015,2,3.97,328,68.71,
Skincare,Treatments,2015,3,4.04,314,68.83,
Skincare,Treatments,2015,4,4.23,310,68.78,
Skincare,Treatments,2015,5,4.18,285,71.62,
Skincare,Treatments,2015,6,4.03,243,71.81,
Skincare,Treatments,2015,7,4.34,234,73.37,
Skincare,Treatments,2015,8,4.13,205,68.69,
Skincare,Treatments,2015,9,4.09,182,65.42,
Skincare,Treatments,2015,10,4.26,188,61.14,
Skincare,Treatments,2015,11,4.09,312,67.74,
Skincare,Treatments,2015,12,4.1,385,66.35,
Skincare,Treatments,2016,1,4.16,438,66.79,
Skincare,Treatments,2016,2,4.22,399,64.69,
Skincare,Treatments,2016,3,4.16,361,68.41,
Skincare,Treatments,2016,4,4.22,508,69.0,
Skincare,Treatments,2016,5,4.35,433,70.23,
Skincare,Treatments,2016,6,4.31,435,66.85,
Skincare,Treatments,2016,7,4.27,372,64.71,
Skincare,Treatments,2016,8,4.31,361,68.89,
Skincare,Treatments,2016,9,4.36,334,68.64,
Skincare,Treatments,2016,10,4.29,359,70.31,
Skincare,Treatments,2016,11,4.19,386,69.47,
Skincare,Treatments,2016,12,4.18,397,66.63,
Skincare,Treatments,2017,1,4.28,437,67.08,
Skincare,Treatments,2017,2,4.2,415,69.74,
Skincare,Treatments,2017,3,4.21,287,80.35,
Skincare,Treatments,2017,4,4.17,312,77.16,
Skincare,Treatments,2017,5,4.27,335,76.46,
Skincare,Treatments,2017,6,4.21,340,79.34,
Skincare,Treatments,2017,7,4.14,415,73.64,
Skincare,Treatments,2017,8,4.17,798,74.57,0.87
Skincare,Treatments,2017,9,4.35,943,67.01,0.86
Skincare,Treatments,2017,10,4.26,694,66.16,0.85
Skincare,Treatments,2017,11,4.21,668,67.08,0.82
Skincare,Treatments,2017,12,4.44,840,52.81,0.87
Skincare,Treatments,2018,1,4.26,1406,45.11,0.82
Skincare,Treatments,2018,2,4.26,1138,41.64,0.82
Skincare,Treatments,2018,3,4.21,1142,51.02,0.81
Skincare,Treatments,2018,4,4.29,1850,63.76,0.84
Skincare,Treatments,2018,5,4.28,1201,75.58,0.82
Skincare,Treatments,2018,6,4.44,1046,63.77,0.88
Skincare,Treatments,2018,7,4.28,1205,60.26,0.84
Skincare,Treatments,2018,8,4.44,1920,65.67,0.89
Skincare,Treatments,2018,9,4.3,1539,67.69,0.86
Skincare,Treatments,2018,10,4.19,1045,68.81,0.8
Skincare,Treatments,2018,11,4.19,908,68.41,0.79
Skincare,Treatments,2018,12,4.36,1390,72.86,0.86
Skincare,Treatments,2019,1,4.37,2264,68.18,0.87
Skincare,Treatments,2019,2,4.2,1613,55.07,0.82
Skincare,Treatments,2019,3,4.39,2536,59.8,0.88
Skincare,Treatments,2019,4,4.19,2659,49.0,0.82
Skincare,Treatments,2019,5,4.27,3057,51.85,0.83
Skincare,Treatments,2019,6,4.27,2717,44.58,0.85
Skincare,Treatments,2019,7,4.31,2888,50.85,0.86
Skincare,Treatments,2019,8,4.31,3056,60.3,0.85
Skincare,Treatments,2019,9,4.34,2837,57.91,0.86
Skincare,Treatments,2019,10,4.28,2755,60.18,0.86
Skincare,Treatments,2019,11,4.15,1848,52.31,0.8
Skincare,Treatments,2019,12,4.38,2595,55.86,0.87
Skincare,Treatments,2020,1,4.31,5279,50.23,0.87
Skincare,Treatments,2020,2,4.14,3291,58.82,0.81
Skincare,Treatments,2020,3,4.26,3453,45.1,0.85
Skincare,Treatments,2020,4,4.12,5095,41.0,0.8
Skincare,Treatments,2020,5,4.26,5801,70.53,0.84
Skincare,Treatments,2020,6,4.17,4597,53.79,0.81
Skincare,Treatments,2020,7,4.15,3613,47.08,0.82
Skincare,Treatments,2020,8,4.22,5368,86.82,0.84
Skincare,Treatments,2020,9,4.26,4016,70.46,0.84
Skincare,Treatments,2020,10,4.11,4691,90.15,0.81
Skincare,Treatments,2020,11,4.23,2074,49.55,0.83
Skincare,Treatments,2020,12,4.45,4200,55.69,0.89
Skincare,Treatments,2021,1,4.35,4720,55.81,0.86
Skincare,Treatments,2021,2,4.42,5122,69.12,0.88
Skincare,Treatments,2021,3,4.41,3927,47.68,0.87
Skincare,Treatments,2021,4,4.33,4435,49.53,0.85
Skincare,Treatments,2021,5,4.2,2591,50.76,0.82
Skincare,Treatments,2021,6,4.28,2281,48.45,0.84
Skincare,Treatments,2021,7,4.34,4792,62.18,0.88
Skincare,Treatments,2021,8,4.39,4276,56.08,0.88
Skincare,Treatments,2021,9,4.43,3424,60.71,0.88
Skincare,Treatments,2021,10,4.35,2843,68.1,0.87
Skincare,Treatments,2021,11,4.28,2402,126.36,0.83
Skincare,Treatments,2021,12,4.41,2635,49.67,0.87
Skincare,Treatments,2022,1,4.41,5044,58.38,0.88
Skincare,Treatments,2022,2,4.37,3941,58.84,0.87
Skincare,Treatments,2022,3,4.42,4422,53.93,0.88
Skincare,Treatments,2022,4,4.31,4147,49.21,0.85
Skincare,Treatments,2022,5,4.32,3120,38.76,0.85
Skincare,Treatments,2022,6,4.3,2533,49.82,0.84
Skincare,Treatments,2022,7,4.47,3551,61.81,0.89
Skincare,Treatments,2022,8,4.46,4550,64.27,0.89
Skincare,Treatments,2022,9,4.37,3591,73.34,0.87
Skincare,Treatments,2022,10,4.32,2891,61.58,0.88
Skincare,Treatments,2022,11,4.32,2706,71.75,0.87
Skincare,Treatments,2022,12,4.52,3563,69.16,0.91
Skincare,Treatments,2023,1,4.4,4416,77.45,0.88
Skincare,Treatments,2023,2,4.18,3634,64.59,0.82
Skincare,Treatments,2023,3,4.34,4036,61.06,0.86
Skincare,Value & Gift Sets,2011,5,4.71,7,159.0,
Skincare,Value & Gift Sets,2011,6,4.58,26,159.0,
Skincare,Value & Gift Sets,2011,7,4.69,13,159.0,
Skincare,Value & Gift Sets,2011,8,3.8,15,159.0,
Skincare,Value & Gift Sets,2011,9,4.14,7,159.0,
Skincare,Value & Gift Sets,2011,10,4.4,5,159.0,
Skincare,Value & Gift Sets,2011,11,4.22,9,159.0,
Skincare,Value & Gift Sets,2011,12,4.2,10,159.0,
Skincare,Value & Gift Sets,2012,1,4.39,18,159.0,
Skincare,Value & Gift Sets,2012,2,4.2,10,159.0,
Skincare,Value & Gift Sets,2012,3,3.73,11,159.0,
Skincare,Value & Gift Sets,2012,4,4.25,8,159.0,
Skincare,Value & Gift Sets,2012,5,4.71,7,159.0,
Skincare,Value & Gift Sets,2012,6,4.0,4,159.0,
Skincare,Value & Gift Sets,2012,7,3.0,6,159.0,
Skincare,Value & Gift Sets,2012,8,5.0,3,159.0,
Skincare,Value & Gift Sets,2012,9,3.33,3,159.0,
Skincare,Value & Gift Sets,2012,10,3.75,4,159.0,
Skincare,Value & Gift Sets,2012,11,4.64,11,159.0,
Skincare,Value & Gift Sets,2012,12,4.86,7,159.0,
Skincare,Value & Gift Sets,2013,1,3.17,12,159.0,
Skincare,Value & Gift Sets,2013,2,3.64,14,159.0,
Skincare,Value & Gift Sets,2013,3,4.44,9,159.0,
Skincare,Value & Gift Sets,2013,4,3.83,12,159.0,
Skincare,Value & Gift Sets,2013,5,4.4,15,159.0,
Skincare,Value & Gift Sets,2013,6,4.5,8,159.0,
Skincare,Value & Gift Sets,2013,7,4.33,9,159.0,
Skincare,Value & Gift Sets,2013,8,5.0,2,159.0,
Skincare,Value & Gift Sets,2013,9,3.29,7,159.0,
Skincare,Value & Gift Sets,2013,10,4.0,8,159.0,
Skincare,Value & Gift Sets,2013,11,3.83,6,159.0,
Skincare,Value & Gift Sets,2013,12,4.0,2,159.0,
Skincare,Value & Gift Sets,2014,1,4.0,8,159.0,
Skincare,Value & Gift Sets,2014,2,3.17,6,159.0,
Skincare,Value & Gift Sets,2014,3,4.5,12,127.38,
Skincare,Value & Gift Sets,2014,4,4.0,18,88.72,
Skincare,Value & Gift Sets,2014,5,4.45,11,78.5,
Skincare,Value & Gift Sets,2014,6,3.71,14,104.79,
Skincare,Value & Gift Sets,2014,7,4.2,5,83.1,
Skincare,Value & Gift Sets,2014,8,3.77,13,81.15,
Skincare,Value & Gift Sets,2014,9,4.91,11,101.5,
Skincare,Value & Gift Sets,2014,10,3.62,8,95.75,
Skincare,Value & Gift Sets,2014,11,4.8,15,66.23,
Skincare,Value & Gift Sets,2014,12,3.73,15,91.53,
Skincare,Value & Gift Sets,2015,1,4.12,8,64.12,
Skincare,Value & Gift Sets,2015,2,3.69,13,61.69,
Skincare,Value & Gift Sets,2015,3,4.14,7,74.71,
Skincare,Value & Gift Sets,2015,4,4.06,16,72.09,
Skincare,Value & Gift Sets,2015,5,3.67,12,60.67,
Skincare,Value & Gift Sets,2015,6,3.82,17,87.15,
Skincare,Value & Gift Sets,2015,7,3.83,12,71.21,
Skincare,Value & Gift Sets,2015,8,4.57,7,56.29,
Skincare,Value & Gift Sets,2015,9,4.83,6,39.58,
Skincare,Value & Gift Sets,2015,10,4.69,13,66.62,
Skincare,Value & Gift Sets,2015,11,4.68,40,71.5,
Skincare,Value & Gift Sets,2015,12,4.71,41,64.3,
Skincare,Value & Gift Sets,2016,1,4.49,59,69.75,
Skincare,Value & Gift Sets,2016,2,3.97,77,64.52,
Skincare,Value & Gift Sets,2016,3,4.2,64,60.69,
Skincare,Value & Gift Sets,2016,4,4.36,81,58.67,
Skincare,Value & Gift Sets,2016,5,4.4,60,59.03,
Skincare,Value & Gift Sets,2016,6,4.63,60,59.98,
Skincare,Value & Gift Sets,2016,7,4.47,53,67.19,
Skincare,Value & Gift Sets,2016,8,4.36,64,62.88,
Skincare,Value & Gift Sets,2016,9,4.45,55,61.45,
Skincare,Value & Gift Sets,2016,10,4.17,48,64.58,
Skincare,Value & Gift Sets,2016,11,4.1,63,62.15,
Skincare,Value & Gift Sets,2016,12,3.98,58,57.23,
Skincare,Value & Gift Sets,2017,1,4.16,57,60.96,
Skincare,Value & Gift Sets,2017,2,4.3,40,58.25,
Skincare,Value & Gift Sets,2017,3,4.27,33,63.26,
Skincare,Value & Gift Sets,2017,4,4.06,36,50.5,
Skincare,Value & Gift Sets,2017,5,4.36,50,53.85,
Skincare,Value & Gift Sets,2017,6,4.24,33,49.05,
Skincare,Value & Gift Sets,2017,7,4.29,45,63.62,
Skincare,Value & Gift Sets,2017,8,4.11,54,74.12,0.78
Skincare,Value & Gift Sets,2017,9,4.52,75,59.95,0.92
Skincare,Value & Gift Sets,2017,10,4.09,44,52.45,0.82
Skincare,Value & Gift Sets,2017,11,4.19,69,65.36,0.86
Skincare,Value & Gift Sets,2017,12,4.46,61,55.21,0.9
Skincare,Value & Gift Sets,2018,1,4.29,80,64.54,0.84
Skincare,Value & Gift Sets,2018,2,4.39,57,59.54,0.81
Skincare,Value & Gift Sets,2018,3,4.2,49,51.5,0.8
Skincare,Value & Gift Sets,2018,4,4.36,83,70.19,0.84
Skincare,Value & Gift Sets,2018,5,4.5,68,57.46,0.88
Skincare,Value & Gift Sets,2018,6,4.54,54,49.36,0.87
Skincare,Value & Gift Sets,2018,7,4.34,59,62.94,0.83
Skincare,Value & Gift Sets,2018,8,4.19,72,50.74,0.81
Skincare,Value & Gift Sets,2018,9,4.47,66,56.92,0.94
Skincare,Value & Gift Sets,2018,10,3.97,65,54.36,0.69
Skincare,Value & Gift Sets,2018,11,3.92,39,66.77,0.72
Skincare,Value & Gift Sets,2018,12,4.1,82,56.76,0.79
Skincare,Value & Gift Sets,2019,1,4.28,92,45.21,0.85
Skincare,Value & Gift Sets,2019,2,4.18,67,50.72,0.78
Skincare,Value & Gift Sets,2019,3,4.46,351,65.92,0.93
Skincare,Value & Gift Sets,2019,4,4.29,655,74.41,0.89
Skincare,Value & Gift Sets,2019,5,4.04,115,75.89,0.79
Skincare,Value & Gift Sets,2019,6,4.23,52,69.84,0.83
Skincare,Value & Gift Sets,2019,7,3.91,43,64.2,0.77
Skincare,Value & Gift Sets,2019,8,4.06,108,46.28,0.8
Skincare,Value & Gift Sets,2019,9,4.04,89,41.45,0.78
Skincare,Value & Gift Sets,2019,10,3.64,39,59.29,0.69
Skincare,Value & Gift Sets,2019,11,4.04,45,64.3,0.76
Skincare,Value & Gift Sets,2019,12,3.78,40,63.29,0.68
Skincare,Value & Gift Sets,2020,1,3.57,58,69.1,0.64
Skincare,Value & Gift Sets,2020,2,3.63,51,65.07,0.67
Skincare,Value & Gift Sets,2020,3,3.81,68,67.93,0.66
Skincare,Value & Gift Sets,2020,4,3.87,161,51.49,0.73
Skincare,Value & Gift Sets,2020,5,4.08,182,65.08,0.78
Skincare,Value & Gift Sets,2020,6,3.91,173,71.84,0.76
Skincare,Value & Gift Sets,2020,7,3.79,149,80.95,0.71
Skincare,Value & Gift Sets,2020,8,3.97,78,85.6,0.76
Skincare,Value & Gift Sets,2020,9,4.24,85,93.23,0.85
Skincare,Value & Gift Sets,2020,10,4.02,50,86.25,0.76
Skincare,Value & Gift Sets,2020,11,4.25,59,102.28,0.83
Skincare,Value & Gift Sets,2020,12,3.84,91,93.07,0.71
Skincare,Value & Gift Sets,2021,1,3.7,152,61.48,0.7
Skincare,Value & Gift Sets,2021,2,4.29,178,58.5,0.82
Skincare,Value & Gift Sets,2021,3,4.23,206,51.96,0.87
Skincare,Value & Gift Sets,2021,4,4.17,197,56.53,0.8
Skincare,Value & Gift Sets,2021,5,4.22,208,51.75,0.86
Skincare,Value & Gift Sets,2021,6,4.29,130,75.01,0.85
Skincare,Value & Gift Sets,2021,7,4.5,96,67.95,0.9
Skincare,Value & Gift Sets,2021,8,4.42,146,67.99,0.88
Skincare,Value & Gift Sets,2021,9,4.2,74,71.64,0.8
Skincare,Value & Gift Sets,2021,10,4.32,107,66.17,0.84
Skincare,Value & Gift Sets,2021,11,4.64,354,98.82,0.94
Skincare,Value & Gift Sets,2021,12,4.48,183,59.12,0.89
Skincare,Value & Gift Sets,2022,1,4.32,250,84.3,0.86
Skincare,Value & Gift Sets,2022,2,4.37,304,90.32,0.9
Skincare,Value & Gift Sets,2022,3,4.29,174,58.16,0.85
Skincare,Value & Gift Sets,2022,4,4.52,395,64.88,0.9
Skincare,Value & Gift Sets,2022,5,4.04,162,66.05,0.74
Skincare,Value & Gift Sets,2022,6,4.25,208,79.66,0.85
Skincare,Value & Gift Sets,2022,7,4.13,180,63.77,0.83
Skincare,Value & Gift Sets,2022,8,3.85,131,62.56,0.75
Skincare,Value & Gift Sets,2022,9,4.2,89,62.17,0.82
Skincare,Value & Gift Sets,2022,10,4.62,322,58.57,0.94
Skincare,Value & Gift Sets,2022,11,4.63,470,66.0,0.94
Skincare,Value & Gift Sets,2022,12,4.34,226,48.0,0.85
Skincare,Value & Gift Sets,2023,1,4.43,608,76.26,0.87
Skincare,Value & Gift Sets,2023,2,4.3,621,58.2,0.82
Skincare,Value & Gift Sets,2023,3,4.1,298,48.19,0.79
Skincare,Wellness,2008,8,3.0,2,50.0,
Skincare,Wellness,2008,9,4.44,9,50.0,
Skincare,Wellness,2008,10,5.0,1,50.0,
Skincare,Wellness,2008,11,3.2,5,50.0,
Skincare,Wellness,2008,12,4.0,4,50.0,
Skincare,Wellness,2009,1,5.0,1,50.0,
Skincare,Wellness,2009,2,4.25,4,50.0,
Skincare,Wellness,2009,3,4.78,9,50.0,
Skincare,Wellness,2009,4,4.25,4,50.0,
Skincare,Wellness,2009,5,4.07,14,50.0,
Skincare,Wellness,2009,6,3.25,4,50.0,
Skincare,Wellness,2009,7,4.33,3,50.0,
Skincare,Wellness,2009,8,4.0,9,50.0,
Skincare,Wellness,2009,9,4.43,7,50.0,
Skincare,Wellness,2009,10,4.75,4,50.0,
Skincare,Wellness,2009,11,4.5,4,50.0,
Skincare,Wellness,2009,12,4.8,5,50.0,
Skincare,Wellness,2010,1,4.0,6,50.0,
Skincare,Wellness,2010,2,4.14,7,50.0,
Skincare,Wellness,2010,3,3.92,12,50.0,
Skincare,Wellness,2010,4,4.1,10,50.0,
Skincare,Wellness,2010,5,4.38,8,50.0,
Skincare,Wellness,2010,6,4.4,5,50.0,
Skincare,Wellness,2010,7,4.38,8,50.0,
Skincare,Wellness,2010,8,4.71,7,50.0,
Skincare,Wellness,2010,9,4.0,3,50.0,
Skincare,Wellness,2010,10,5.0,3,50.0,
Skincare,Wellness,2010,11,4.33,9,50.0,
Skincare,Wellness,2010,12,4.83,6,50.0,
Skincare,Wellness,2011,1,3.46,13,50.0,
Skincare,Wellness,2011,2,2.2,5,50.0,
Skincare,Wellness,2011,3,4.0,8,50.0,
Skincare,Wellness,2011,4,3.75,4,50.0,
Skincare,Wellness,2011,5,4.0,6,50.0,
Skincare,Wellness,2011,6,4.5,2,50.0,
Skincare,Wellness,2011,7,5.0,4,50.0,
Skincare,Wellness,2011,8,4.33,6,50.0,
Skincare,Wellness,2011,9,4.25,4,50.0,
Skincare,Wellness,2011,10,4.67,3,50.0,
Skincare,Wellness,2011,11,4.0,4,50.0,
Skincare,Wellness,2011,12,4.62,8,50.0,
Skincare,Wellness,2012,1,3.5,8,50.0,
Skincare,Wellness,2012,2,4.0,5,50.0,
Skincare,Wellness,2012,3,3.75,4,50.0,
Skincare,Wellness,2012,4,4.67,3,50.0,
Skincare,Wellness,2012,6,5.0,1,50.0,
Skincare,Wellness,2012,7,4.0,1,50.0,
Skincare,Wellness,2012,8,5.0,2,50.0,
Skincare,Wellness,2012,9,1.0,2,50.0,
Skincare,Wellness,2012,10,3.0,2,50.0,
Skincare,Wellness,2012,11,3.5,2,50.0,
Skincare,Wellness,2012,12,4.5,4,50.0,
Skincare,Wellness,2013,1,4.5,2,50.0,
Skincare,Wellness,2013,2,3.75,8,50.0,
Skincare,Wellness,2013,3,4.5,4,50.0,
Skincare,Wellness,2013,4,4.33,3,50.0,
Skincare,Wellness,2013,5,4.0,1,50.0,
Skincare,Wellness,2013,6,4.0,1,50.0,
Skincare,Wellness,2013,7,4.33,3,50.0,
Skincare,Wellness,2013,8,3.67,3,50.0,
Skincare,Wellness,2013,9,5.0,4,50.0,
Skincare,Wellness,2013,10,5.0,4,50.0,
Skincare,Wellness,2013,11,4.33,6,50.0,
Skincare,Wellness,2013,12,2.5,6,50.0,
Skincare,Wellness,2014,1,3.5,2,50.0,
Skincare,Wellness,2014,2,4.75,4,50.0,
Skincare,Wellness,2014,3,5.0,2,50.0,
Skincare,Wellness,2014,4,5.0,4,50.0,
Skincare,Wellness,2014,5,4.33,12,36.0,
Skincare,Wellness,2014,6,3.7,10,43.6,
Skincare,Wellness,2014,7,4.0,7,42.29,
Skincare,Wellness,2014,8,4.71,7,37.71,
Skincare,Wellness,2014,9,4.0,8,35.0,
Skincare,Wellness,2014,10,4.6,5,37.4,
Skincare,Wellness,2014,11,3.33,9,36.44,
Skincare,Wellness,2014,12,4.36,11,33.73,
Skincare,Wellness,2015,1,4.3,10,37.9,
Skincare,Wellness,2015,2,3.83,6,36.33,
Skincare,Wellness,2015,3,4.1,10,24.6,
Skincare,Wellness,2015,4,4.67,27,33.04,
Skincare,Wellness,2015,5,4.0,25,24.2,
Skincare,Wellness,2015,6,3.2,20,26.35,
Skincare,Wellness,2015,7,4.63,19,35.58,
Skincare,Wellness,2015,8,5.0,7,28.43,
Skincare,Wellness,2015,9,4.33,9,31.78,
Skincare,Wellness,2015,10,4.18,11,31.45,
Skincare,Wellness,2015,11,4.38,13,50.77,
Skincare,Wellness,2015,12,4.47,15,37.6,
Skincare,Wellness,2016,1,3.74,19,46.26,
Skincare,Wellness,2016,2,4.24,45,45.09,
Skincare,Wellness,2016,3,4.48,31,39.06,
Skincare,Wellness,2016,4,4.38,64,39.3,
Skincare,Wellness,2016,5,4.4,50,44.22,
Skincare,Wellness,2016,6,4.41,37,42.46,
Skincare,Wellness,2016,7,4.38,29,40.38,
Skincare,Wellness,2016,8,4.33,24,49.0,
Skincare,Wellness,2016,9,4.0,18,39.06,
Skincare,Wellness,2016,10,3.96,28,40.79,
Skincare,Wellness,2016,11,4.52,29,40.38,
Skincare,Wellness,2016,12,3.97,33,49.15,
Skincare,Wellness,2017,1,4.12,26,50.85,
Skincare,Wellness,2017,2,3.95,20,42.85,
Skincare,Wellness,2017,3,3.95,43,35.95,
Skincare,Wellness,2017,4,4.12,25,44.32,
Skincare,Wellness,2017,5,3.89,28,31.57,
Skincare,Wellness,2017,6,4.76,29,34.24,
Skincare,Wellness,2017,7,4.03,33,37.91,
Skincare,Wellness,2017,8,3.94,34,36.97,1.0
Skincare,Wellness,2017,9,4.18,38,34.58,0.84
Skincare,Wellness,2017,10,4.21,28,36.82,0.79
Skincare,Wellness,2017,11,4.14,51,46.59,0.8
Skincare,Wellness,2017,12,4.5,36,59.94,0.89
Skincare,Wellness,2018,1,4.05,37,45.24,0.84
Skincare,Wellness,2018,2,4.31,39,46.46,0.87
Skincare,Wellness,2018,3,4.3,40,46.32,0.82
Skincare,Wellness,2018,4,4.08,49,39.96,0.78
Skincare,Wellness,2018,5,3.64,44,41.5,0.66
Skincare,Wellness,2018,6,4.17,64,40.8,0.81
Skincare,Wellness,2018,7,4.2,99,34.93,0.83
Skincare,Wellness,2018,8,4.1,81,36.01,0.8
Skincare,Wellness,2018,9,4.4,87,40.97,0.86
Skincare,Wellness,2018,10,4.03,109,36.73,0.75
Skincare,Wellness,2018,11,3.59,107,39.65,0.64
Skincare,Wellness,2018,12,4.19,109,43.83,0.81
Skincare,Wellness,2019,1,4.16,166,35.86,0.78
Skincare,Wellness,2019,2,4.25,126,35.19,0.83
Skincare,Wellness,2019,3,3.93,112,36.28,0.75
Skincare,Wellness,2019,4,3.68,108,32.92,0.68
Skincare,Wellness,2019,5,3.92,103,40.27,0.72
Skincare,Wellness,2019,6,3.83,93,40.57,0.71
Skincare,Wellness,2019,7,3.94,105,37.19,0.76
Skincare,Wellness,2019,8,4.25,144,39.21,0.86
Skincare,Wellness,2019,9,4.03,357,41.13,0.8
Skincare,Wellness,2019,10,3.94,254,37.43,0.78
Skincare,Wellness,2019,11,4.23,192,20.91,0.85
Skincare,Wellness,2019,12,4.03,102,30.34,0.76
Skincare,Wellness,2020,1,4.1,84,35.67,0.79
Skincare,Wellness,2020,2,4.23,233,52.0,0.85
Skincare,Wellness,2020,3,4.23,332,55.52,0.82
Skincare,Wellness,2020,4,3.81,163,43.72,0.71
Skincare,Wellness,2020,5,3.57,116,42.08,0.65
Skincare,Wellness,2020,6,3.89,208,46.34,0.74
Skincare,Wellness,2020,7,3.87,423,51.54,0.76
Skincare,Wellness,2020,8,3.68,371,52.29,0.61
Skincare,Wellness,2020,9,3.59,90,47.71,0.62
Skincare,Wellness,2020,10,4.59,221,44.37,0.91
Skincare,Wellness,2020,11,4.32,109,44.54,0.85
Skincare,Wellness,2020,12,3.72,67,43.76,0.7
Skincare,Wellness,2021,1,4.25,143,31.01,0.84
